SW-V1#sh mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 All    0180.c200.0000    STATIC      CPU
 All    0180.c200.0001    STATIC      CPU
 All    0180.c200.0002    STATIC      CPU
 All    0180.c200.0003    STATIC      CPU
 All    0180.c200.0004    STATIC      CPU
 All    0180.c200.0005    STATIC      CPU
 All    0180.c200.0006    STATIC      CPU
 All    0180.c200.0007    STATIC      CPU
 All    0180.c200.0008    STATIC      CPU
 All    0180.c200.0009    STATIC      CPU
 All    0180.c200.000a    STATIC      CPU
 All    0180.c200.000b    STATIC      CPU
 All    0180.c200.000c    STATIC      CPU
 All    0180.c200.000d    STATIC      CPU
 All    0180.c200.000e    STATIC      CPU
 All    0180.c200.000f    STATIC      CPU
 All    0180.c200.0010    STATIC      CPU
 All    ffff.ffff.ffff    STATIC      CPU
 304    0018.e7eb.5d88    DYNAMIC     Po3
 304    0019.99af.80c3    DYNAMIC     Po3
 304    0019.d13b.9640    DYNAMIC     Po3
 304    001d.70a5.7312    DYNAMIC     Po3
 304    001d.92f1.3b0e    DYNAMIC     Po3
 304    0023.ebbb.f14e    DYNAMIC     Po3
 304    0030.48c6.2256    DYNAMIC     Po3
 304    0050.56b7.4e68    DYNAMIC     Gi0/35
 304    14d6.4d36.436f    DYNAMIC     Po3
 304    1c7e.e58f.0bb5    DYNAMIC     Po3
 304    1cc1.de11.26e9    DYNAMIC     Po3
 304    24be.051c.9bec    DYNAMIC     Po3
 304    801f.02b7.41b8    DYNAMIC     Po3
 304    bcf6.85c9.b185    DYNAMIC     Po3
 304    c46e.1f56.5224    DYNAMIC     Po3
 304    fcf5.284f.197d    DYNAMIC     Po3
 304    fcf5.284f.1af4    DYNAMIC     Po3
 312    0000.74e8.f4f1    DYNAMIC     Po3
 312    0017.3149.399f    DYNAMIC     Po3
 312    001b.780f.d184    DYNAMIC     Po3
 312    001d.70a5.7312    DYNAMIC     Po3
 312    0021.0419.a8ba    DYNAMIC     Po3
 312    0050.56b7.2e11    DYNAMIC     Gi0/35
 312    2c41.3896.7c9c    DYNAMIC     Po3
 312    2c41.3896.7cf2    DYNAMIC     Po3
 312    fcf5.284f.1b4f    DYNAMIC     Po3
 313    001d.70a5.7312    DYNAMIC     Po3
 314    0010.b581.7388    DYNAMIC     Po3
 314    0014.38d1.4e9b    DYNAMIC     Po3
 314    0019.99f4.9fcd    DYNAMIC     Po3
 314    001a.a0e9.4d72    DYNAMIC     Po3
 314    001d.70a5.7312    DYNAMIC     Po3
 314    0023.ebbb.f14e    DYNAMIC     Po3
 314    0024.8116.1e23    DYNAMIC     Po3
 314    0024.8116.1f01    DYNAMIC     Po3
 314    0026.5afe.a523    DYNAMIC     Po3
 314    0050.56b7.2c72    DYNAMIC     Gi0/37
 314    20aa.4b73.14a5    DYNAMIC     Po3
 314    5cd9.9821.7535    DYNAMIC     Po3
 314    a0b3.ccfa.4ba4    DYNAMIC     Po3
 314    ac16.2d12.1af3    DYNAMIC     Po3
 314    f8d1.118d.da91    DYNAMIC     Po3
 314    fcf5.284f.1999    DYNAMIC     Po3
 314    fcf5.284f.1a8b    DYNAMIC     Po3
 314    fcf5.284f.1abf    DYNAMIC     Po3
 314    fcf5.284f.1b12    DYNAMIC     Po3
 321    0000.749b.1254    DYNAMIC     Po3
 321    0000.749b.d5b9    DYNAMIC     Po3
 321    001a.4d51.1c80    DYNAMIC     Po3
 321    001d.70a5.7312    DYNAMIC     Po3
 666    0019.b9b7.8fb8    DYNAMIC     Po3
 666    001b.2144.cb34    DYNAMIC     Po3
 666    001c.c0a2.c5b4    DYNAMIC     Po3
 666    001d.70a5.7312    DYNAMIC     Po3
 666    001d.70a5.734a    DYNAMIC     Po3
 666    0025.9053.68cc    DYNAMIC     Po3
 666    0050.569a.5380    DYNAMIC     Po3
 666    0050.56b7.2224    DYNAMIC     Po3
 666    0050.56b7.25f4    DYNAMIC     Po3
 666    0050.56b7.7023    DYNAMIC     Gi0/35
 666    68b5.99e3.fea7    DYNAMIC     Po3
 666    78ac.c0ff.7f4c    DYNAMIC     Po3
 666    b8ac.6f8c.f29a    DYNAMIC     Po3
 777    001d.70a5.7312    DYNAMIC     Po3
 901    001d.70a5.7312    DYNAMIC     Po3
 902    001d.70a5.7312    DYNAMIC     Po3
 911    001d.70a5.7312    DYNAMIC     Po3
 912    001d.70a5.7312    DYNAMIC     Po3
1001    001a.64cb.4896    DYNAMIC     Gi0/34
1001    001d.70a5.730f    DYNAMIC     Po3
1001    001d.70a5.7310    DYNAMIC     Po3
1001    001d.70a5.7311    DYNAMIC     Po3
1001    001d.70a5.7312    DYNAMIC     Po3
1001    0050.5653.14f8    DYNAMIC     Gi0/8
1001    0050.5653.1600    DYNAMIC     Gi0/14
1001    0050.5653.1601    DYNAMIC     Gi0/15
1001    0050.5653.1602    DYNAMIC     Gi0/16
1001    0050.5653.e53e    DYNAMIC     Gi0/3
1001    0050.5653.e53f    DYNAMIC     Gi0/4
1001    0050.5658.51d6    DYNAMIC     Gi0/22
  10    000c.29d9.2091    DYNAMIC     Po3
  10    0019.e72a.77ff    DYNAMIC     Po3
  10    001d.70a5.7312    DYNAMIC     Po3
  10    b4b5.2f5a.9620    DYNAMIC     Po3
Total Mac Addresses for this criterion: 391
