sw-ef00#sh mac address-table
          Mac Address Table
-------------------------------------------

Vlan    Mac Address       Type        Ports
----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 301    1410.9fde.6675    DYNAMIC     Gi0/2
 301    14a3.6418.a153    DYNAMIC     Gi0/2
 301    18dc.56e7.819b    DYNAMIC     Gi0/2
 301    1c4b.d6a9.27f1    DYNAMIC     Gi0/2
 301    3c15.c2c3.7120    DYNAMIC     Gi0/2
 301    40b0.fac1.802d    DYNAMIC     Gi0/2
 301    40f3.08cd.8120    DYNAMIC     Gi0/2
 301    44d8.845b.9dca    DYNAMIC     Gi0/2
 301    485d.60ed.35ee    DYNAMIC     Gi0/2
 301    50cc.f86f.516b    DYNAMIC     Gi0/2
 301    54e6.fcc4.0133    DYNAMIC     Gi0/8
 301    5c96.9d76.1561    DYNAMIC     Gi0/2
 301    5cd9.9821.7503    DYNAMIC     Gi0/8
 301    6477.91d9.aca1    DYNAMIC     Gi0/2
 301    68a3.c43b.6859    DYNAMIC     Gi0/2
 301    742f.68cd.2bd7    DYNAMIC     Gi0/2
 301    7ce9.d380.a822    DYNAMIC     Gi0/2
 301    8019.343e.435b    DYNAMIC     Gi0/2
 301    8438.38c8.195f    DYNAMIC     Gi0/2
 301    98d6.f78c.b2b3    DYNAMIC     Gi0/2
 301    ac22.0ba3.19c1    DYNAMIC     Gi0/2
 301    bc3b.af77.b91b    DYNAMIC     Gi0/2
 301    c0c1.c018.1966    DYNAMIC     Gi0/4
 301    cc5d.4e40.e67b    DYNAMIC     Gi0/10
 301    ccfa.00f6.c1fc    DYNAMIC     Gi0/2
 301    dc85.de25.6b36    DYNAMIC     Gi0/2
 301    e82a.ea82.4d6c    DYNAMIC     Gi0/2
 301    f025.b711.6438    DYNAMIC     Gi0/2
 301    f409.d872.b2ac    DYNAMIC     Gi0/2
 302    0000.749b.88f2    DYNAMIC     Gi0/1
 302    000a.7998.4e5a    DYNAMIC     Gi0/7
 302    0018.8b8e.be1f    DYNAMIC     Gi0/6
 302    0019.bbea.2f75    DYNAMIC     Gi0/7
 302    001a.4d51.4b96    DYNAMIC     Gi0/7
 302    001b.7812.f995    DYNAMIC     Gi0/7
 302    001d.70a5.7317    DYNAMIC     Po1
 302    001d.7e4c.4f1b    DYNAMIC     Gi0/7
 302    001f.2915.61bf    DYNAMIC     Gi0/7
 302    0021.5ae5.96db    DYNAMIC     Gi0/7
 302    0023.ebbb.f14d    DYNAMIC     Po1
 302    0025.9c42.2e69    DYNAMIC     Gi0/6
 302    0030.05ac.967b    DYNAMIC     Gi0/6
 302    0050.56b7.5d2c    DYNAMIC     Po1
 302    1803.7340.e97a    DYNAMIC     Gi0/7
 302    1cb0.94a3.b00e    DYNAMIC     Gi0/6
 302    28d2.449a.9b30    DYNAMIC     Gi0/6
 302    5cd9.9864.f643    DYNAMIC     Gi0/7
 302    78e7.d17f.d2e3    DYNAMIC     Gi0/7
 302    78e7.d17f.d369    DYNAMIC     Gi0/7
 302    b8a3.864e.e5e5    DYNAMIC     Gi0/4
 302    f46d.0440.37c0    DYNAMIC     Gi0/4
 303    001d.70a5.7317    DYNAMIC     Po1
 304    0002.44bd.613a    DYNAMIC     Gi0/2
 304    0002.44bd.94f5    DYNAMIC     Gi0/1
 304    0014.d15b.0c9e    DYNAMIC     Gi0/10
 304    0018.e7eb.5d88    DYNAMIC     Gi0/10
 304    0018.f30d.e362    DYNAMIC     Gi0/2
 304    0018.f379.2043    DYNAMIC     Gi0/1
 304    0018.f3a3.761c    DYNAMIC     Gi0/10
 304    0018.f3a3.81b1    DYNAMIC     Gi0/10
 304    0019.667a.7fe1    DYNAMIC     Gi0/10
 304    0019.667a.80ca    DYNAMIC     Gi0/2
 304    0019.667a.80f6    DYNAMIC     Gi0/10
 304    0019.667a.80fc    DYNAMIC     Gi0/2
 304    0019.667a.8121    DYNAMIC     Gi0/2
 304    0019.667a.8124    DYNAMIC     Gi0/2
 304    0019.667a.8149    DYNAMIC     Gi0/2
 304    0019.667a.816d    DYNAMIC     Gi0/2
 304    0019.667a.9542    DYNAMIC     Gi0/2
 304    0019.99af.80c3    DYNAMIC     Gi0/7
 304    0019.99b3.3505    DYNAMIC     Gi0/7
 304    0019.99e2.722c    DYNAMIC     Gi0/7
 304    0019.99e5.3c21    DYNAMIC     Gi0/7
 304    0019.99f4.9fc0    DYNAMIC     Gi0/7
 304    0019.99f4.9fcb    DYNAMIC     Gi0/10
 304    0019.d138.f551    DYNAMIC     Gi0/10
 304    0019.d13b.8702    DYNAMIC     Gi0/10
 304    0019.d13b.8a61    DYNAMIC     Gi0/10
 304    0019.d13b.9760    DYNAMIC     Gi0/10
 304    001b.fceb.fc9e    DYNAMIC     Gi0/2
 304    001b.fceb.fe04    DYNAMIC     Gi0/2
 304    001b.fceb.fe1c    DYNAMIC     Gi0/2
 304    001b.fceb.fe53    DYNAMIC     Gi0/2
 304    001b.fceb.ff34    DYNAMIC     Gi0/2
 304    001b.fceb.ff39    DYNAMIC     Gi0/2
 304    001d.70a5.7317    DYNAMIC     Po1
 304    001d.92f1.3b0e    DYNAMIC     Gi0/2
